,회사명,거래소코드,회계년도,정상영업이익증가율,순이익증가율,매출액증가율,1주당순이익,부채비율,매출액정상영업이익률,,회계연도
661,(주)케이티,30200,2011,-180.0652486,-123.7796596,-0.368154329,3980,-1.957607251,-2.833472666,,2011-06
662,(주)케이티,30200,2012,-106.9902521,-122.226114,18.32983017,2493,-12.63721215,-1.771774143,,2012-06
663,(주)케이티,30200,2013,210.9362099,-179.4818716,-3.480159565,1191,-7.310035552,0.013205402,,2013-06
664,(주)케이티,30200,2014,-9.75930135,-303.6169836,4.918171935,-3519,16.0684384,-8.230582887,,2014-06
665,(주)케이티,30200,2015,-836.7070501,215.9130999,-2.726073476,2295,-33.85362908,0.397773419,,2015-06
666,(주)케이티,30200,2016,-25.11407018,295.6904994,10.79943446,1700,-11.55092742,0.276751825,,2016-06
667,(주)케이티,30200,2017,-77.81352483,-139.6450352,9.139293215,1727,-22.33311923,0.119226632,,2017-06
668,(주)케이티,30200,2018,-204.7991851,287.3680737,7.040570536,1828,-7.944834953,-0.044606326,,2018-06
669,(주)케이티,30200,2019,-333.0619793,-1346.529927,6.28153867,1652,-2.52538112,-1.101738398,,2019-06
670,(주)케이티,30200,2020,-153.3464323,3440.964395,3.991426568,1570,4.673346513,-0.378872695,,2020-06
671,(주)케이티,30200,2021,-139.3220925,-667.0125203,5.844779089,2719,-0.773736238,0.263544221,,2021-06
672,(주)케이티,30200,2022,-51.61477922,5.403208541,9.642021005,3064,6.311233417,-1.36166526,,2022-06
673,(주)케이티앤지,33780,2007,-3.291147567,46.36176599,92.16962815,2469,-4.093842833,3.728894467,,2007-06
674,(주)케이티앤지,33780,2008,59.92353468,-34.98436027,63.75886416,1714,-11.86139744,0.378393953,,2008-06
675,(주)케이티앤지,33780,2009,35.67327386,-4.298198139,51.48012666,3661,-10.78429994,-14.49933726,,2009-06
676,(주)케이티앤지,33780,2010,-4.994457276,-6.141784331,16.98596274,4963,-1.168768989,4.917031845,,2010-06
677,(주)케이티앤지,33780,2011,-26.00437113,-48.3836344,11.86225801,3121,-7.993401626,0.559875251,,2011-06
678,(주)케이티앤지,33780,2012,-25.66491313,-45.54409222,13.3730884,3222,-1.740633967,0.866421314,,2012-06
679,(주)케이티앤지,33780,2013,-39.77511457,-101.7995138,-9.596531537,3163,-3.557098275,-0.289628523,,2013-06
680,(주)케이티앤지,33780,2014,-3.500896624,-147.0227305,6.381932061,3009,-7.527736554,0.944705937,,2014-06
681,(주)케이티앤지,33780,2015,-3.343428181,-41.26865309,1.458627074,4526,2.088863704,-3.962891901,,2015-06
682,(주)케이티앤지,33780,2016,-47.69117399,-61.81246209,-30.85927023,4514,-6.957825267,-2.107433706,,2016-06
683,(주)케이티앤지,33780,2017,-24.39036914,28.05522886,-2.853523009,4030,-7.229590621,-0.138793979,,2017-06
684,(주)케이티앤지,33780,2018,-50.00579211,37.95737167,-8.421692524,4082,-4.067116375,-0.165528519,,2018-06
685,(주)케이티앤지,33780,2019,-14.95907762,-92.82416103,4.118584367,4719,-4.481760213,1.208545765,,2019-06
686,(주)케이티앤지,33780,2020,-31.07669831,-153.1796312,3.881502777,4630,-2.782400982,1.687914422,,2020-06
687,(주)케이티앤지,33780,2021,-3.093236475,0.029815176,10.27607861,4206,-8.502744059,-0.315029101,,2021-06
688,(주)케이티앤지,33780,2022,-22.89861537,-167.0137416,-25.60512221,5031,-4.244335837,-0.312670135,,2022-06
689,(주)크래프톤,259960,2017,,,,,,,,2017-06
690,(주)크래프톤,259960,2018,,,,,,,,2018-06
691,(주)크래프톤,259960,2019,,,,0,-298.2700583,-10.24126213,,2019-06
692,(주)크래프톤,259960,2020,219.3283092,138.877557,66.2840567,0,-3.556853415,-11.45162493,,2020-06
693,(주)크래프톤,259960,2021,-167.2903007,-386.6491275,-2.646952308,3443,-1.694851009,-5.670120896,,2021-06
694,(주)크래프톤,259960,2022,-607.3980447,-3798.700568,-14.92496997,9368,-2.285073267,-9.543413768,,2022-06
695,(주)포스코인터내셔널,47050,2007,75.74216494,113.0043387,-305.6986952,634,-0.9960329,-0.151291068,,2007-06
696,(주)포스코인터내셔널,47050,2008,804.126735,-72.86025655,30.89494309,317,25.40397531,-0.016347938,,2008-06
697,(주)포스코인터내셔널,47050,2009,508.5229462,1034.236694,22.25764764,338,-24.00511645,-0.063133597,,2009-06
698,(주)포스코인터내셔널,47050,2010,-350.6842152,-5.235333587,72.06647693,556,13.94647951,0.003043205,,2010-06
699,(주)포스코인터내셔널,47050,2011,-101.5614927,96.63660769,-2.027806324,904,4.703385886,-0.267291646,,2011-06
700,(주)포스코인터내셔널,47050,2012,-13.81001509,98.47376192,11.7873701,1003,-74.50848007,0.088416724,,2012-06
701,(주)포스코인터내셔널,47050,2013,223.807919,161.3585796,-8.538372204,513,-14.76657464,0.119554838,,2013-06
702,(주)포스코인터내셔널,47050,2014,4.167044998,110.0361038,26.35533834,0,0.941456607,0.273649195,,2014-06
703,(주)포스코인터내셔널,47050,2015,34.33063956,-89.82436308,4.281935155,1227,-28.47699519,-0.309067889,,2015-06
704,(주)포스코인터내셔널,47050,2016,-26.21647737,1316.076224,-10.59780467,1053,-21.35878078,-0.185677583,,2016-06
705,(주)포스코인터내셔널,47050,2017,-38.32149786,634.0775275,40.8544689,938,16.99953306,-0.281328254,,2017-06
706,(주)포스코인터내셔널,47050,2018,-18.09073567,-116.7146099,1.26016114,1114,2.458095928,-0.113628779,,2018-06
707,(주)포스코인터내셔널,47050,2019,-19.92938447,447.2664179,3.910283372,1556,-22.96407946,0.067813822,,2019-06
708,(주)포스코인터내셔널,47050,2020,-67.87775756,-5192.792815,-7.343330431,1312,-22.78280689,-0.044764918,,2020-06
709,(주)포스코인터내셔널,47050,2021,-39.47055817,-333.7613709,19.42261465,1767,12.40480843,0.109370058,,2021-06
710,(주)포스코인터내셔널,47050,2022,26.39967767,-59.86895733,26.49271136,3156,21.83823944,0.380403136,,2022-06
711,(주)포스코퓨처엠,3670,2007,98.54473088,97.30000294,99.14082309,1299,-10.29619743,2.800494673,,2007-06
712,(주)포스코퓨처엠,3670,2008,42.85673351,18.36842114,35.45491126,1037,6.550619029,0.519058159,,2008-06
713,(주)포스코퓨처엠,3670,2009,59.27325328,49.89769733,55.44735849,1230,0.617656045,0.720265401,,2009-06
714,(주)포스코퓨처엠,3670,2010,86.85014887,89.34387577,22.65672261,2214,1.492309024,0.548475063,,2010-06
715,(주)포스코퓨처엠,3670,2011,50.90445901,54.50079269,55.09878447,4299,-4.054659269,1.394167178,,2011-06
716,(주)포스코퓨처엠,3670,2012,13.37115547,11.08616285,12.02508378,3684,3.138936983,0.835406931,,2012-06
717,(주)포스코퓨처엠,3670,2013,36.06037715,31.99456494,3.612022939,4504,-4.345610615,0.96560633,,2013-06
718,(주)포스코퓨처엠,3670,2014,28.78282605,4.046236594,24.17171784,6180,0.020201166,-0.015139407,,2014-06
719,(주)포스코퓨처엠,3670,2015,-49.58728504,-35.53148823,-0.083254301,129,-4.580706333,-2.883649122,,2015-06
720,(주)포스코퓨처엠,3670,2016,187.9148782,25.63567479,-7.639677672,60,-4.538307041,1.225776149,,2016-06
721,(주)포스코퓨처엠,3670,2017,87.59363507,1030.38229,5.875630103,686,-5.821470123,-0.764072799,,2017-06
722,(주)포스코퓨처엠,3670,2018,-36.84814283,61.182631,7.096318798,1073,0.609319915,-0.297010983,,2018-06
723,(주)포스코퓨처엠,3670,2019,12.88971472,-14.33416176,10.88215419,938,-2.708827054,-0.838920699,,2019-06
724,(주)포스코퓨처엠,3670,2020,-16.83759409,-83.24656378,0.181810446,112,46.14114963,-1.368459569,,2020-06
725,(주)포스코퓨처엠,3670,2021,184.4322536,826.9292489,26.31190345,977,0.001677208,0.054716782,,2021-06
726,(주)포스코퓨처엠,3670,2022,-9.040828148,-83.39519219,31.28415433,991,16.42684795,1.656405282,,2022-06
727,(주)풍산,103140,2009,,,,,,,,2009-06
728,(주)풍산,103140,2010,34.68249158,-18.36687007,44.51603085,808,0.96223652,-0.868862673,,2010-06
729,(주)풍산,103140,2011,22.51104685,-40.85337897,36.31682496,2292,-3.366561552,-3.393976721,,2011-06
730,(주)풍산,103140,2012,-3589.565496,142.5356037,6.941190532,998,-2.159011104,-0.683648848,,2012-06
731,(주)풍산,103140,2013,-119.7034816,-40.53464456,10.85686402,952,2.050431738,-0.474798513,,2013-06
732,(주)풍산,103140,2014,38.93124125,15.4767773,14.10384702,1159,4.46274473,0.658935838,,2014-06
733,(주)풍산,103140,2015,108.6930259,123.2761709,19.25955025,1049,-8.581770534,3.490879394,,2015-06
734,(주)풍산,103140,2016,16.99177926,29.82371605,9.834235553,2260,-6.816634405,1.080878259,,2016-06
735,(주)풍산,103140,2017,6.743136703,18.51957414,19.00581859,3876,-12.23895316,-1.487790596,,2017-06
736,(주)풍산,103140,2018,-37.21912525,-74.13296252,18.58474906,2061,-6.014137816,-1.187279008,,2018-06
737,(주)풍산,103140,2019,-50.00950091,-266.2943783,6.980750363,455,-4.593240408,-0.666451573,,2019-06
738,(주)풍산,103140,2020,89.77737573,79.08216329,16.04975004,173,-10.7087655,1.953711471,,2020-06
739,(주)풍산,103140,2021,755.6916473,2470.43004,51.19068298,4504,-0.298393012,1.641110255,,2021-06
740,(주)풍산,103140,2022,-13.51239331,10.02001026,26.48061528,4046,4.996742071,0.589058654,,2022-06
741,(주)하나금융지주,86790,2007,,,,,,,,2007-06
742,(주)하나금융지주,86790,2008,,,,,,,,2008-06
743,(주)하나금융지주,86790,2009,,,,,,,,2009-06
744,(주)하나금융지주,86790,2010,,,,,,,,2010-06
745,(주)하나금융지주,86790,2011,,,,,,,,2011-06
746,(주)하나금융지주,86790,2012,,,,,,,,2012-06
747,(주)하나금융지주,86790,2013,,,,,,,,2013-06
748,(주)하나금융지주,86790,2014,,,,,,,,2014-06
749,(주)하나금융지주,86790,2015,,,,,,,,2015-06
750,(주)하나금융지주,86790,2016,,,,,,,,2016-06
751,(주)하나금융지주,86790,2017,,,,,,,,2017-06
752,(주)하나금융지주,86790,2018,,,,,,,,2018-06
753,(주)하나금융지주,86790,2019,,,,,,,,2019-06
754,(주)하나금융지주,86790,2020,,,,,,,,2020-06
755,(주)하나금융지주,86790,2021,,,,,,,,2021-06
756,(주)하나금융지주,86790,2022,,,,,,,,2022-06
757,(주)하나투어,39130,2007,,,,1220,3.259987701,-7.894800262,,2007-06
758,(주)하나투어,39130,2008,-137.1426864,-220.6452998,-14.06968136,32,-3.674115819,-8.608095658,,2008-06
759,(주)하나투어,39130,2009,13.8223001,58.3594028,-23.7616491,-40,-1.891881685,-0.167872308,,2009-06
760,(주)하나투어,39130,2010,44854.86569,208.6075769,16.38439844,388,13.33432925,-4.533102694,,2010-06
761,(주)하나투어,39130,2011,-117.1698458,-223.5427725,47.60398239,22,26.97909513,-6.860157556,,2011-06
762,(주)하나투어,39130,2012,-131.1595457,-25.30494602,38.84858379,454,5.85735422,-2.722068202,,2012-06
763,(주)하나투어,39130,2013,-9.776035553,23.66744906,24.60828839,1510,1.486311713,-3.625440286,,2013-06
764,(주)하나투어,39130,2014,-71.5099074,-42.45904976,-1.700063057,1209,-2.502248381,-1.21299411,,2014-06
765,(주)하나투어,39130,2015,32.43441659,26.88595006,1.397017197,1978,-17.79617332,-1.693673937,,2015-06
766,(주)하나투어,39130,2016,-81.56454069,-56.2972637,7.688235679,-84,2.294789802,-4.097013752,,2016-06
767,(주)하나투어,39130,2017,-48.43953103,-81.91691961,-0.947745637,216,7.156107251,-1.472176159,,2017-06
768,(주)하나투어,39130,2018,35.01385281,245.2681232,1.204392147,767,26.02698062,-1.297722214,,2018-06
769,(주)하나투어,39130,2019,-355.4336143,268.0956487,-17.22790458,604,13.13409877,-1.877295061,,2019-06
770,(주)하나투어,39130,2020,-811.9817995,-1483.369477,-38.78696523,-6140,51.11887567,-41.19110022,,2020-06
771,(주)하나투어,39130,2021,-688.3507738,49.49553218,47.21349778,-5771,849.4195245,181.8573235,,2021-06
772,(주)하나투어,39130,2022,15.71394788,14.86762498,121.8669293,-4082,-907.5105269,100.2531412,,2022-06
773,(주)하이브,352820,2021,242.5319645,-59.5977329,-286.4328919,1046,17.74623115,-1.658458212,,2021-06
774,(주)하이브,352820,2022,196.6943559,289.1351978,112.231239,3150,0.710402092,2.722912071,,2022-06
775,(주)한샘,9240,2007,96.28896481,101.8412278,80.84400211,321,-10.05683204,0.121743714,,2007-06
776,(주)한샘,9240,2008,304.8370909,70.67353319,51.25455197,350,-3.919669956,0.834454091,,2008-06
777,(주)한샘,9240,2009,-312.4705964,202.4322022,56.03577634,524,-7.246561735,-0.491574637,,2009-06
778,(주)한샘,9240,2010,45.00543275,-92.96527541,65.6959743,322,-13.14645461,-0.807654861,,2010-06
779,(주)한샘,9240,2011,95.39031163,53.97488285,35.46656169,622,-10.01743089,0.963219394,,2011-06
780,(주)한샘,9240,2012,26.23030847,30.12926642,28.09384006,482,-17.38230162,0.331542343,,2012-06
781,(주)한샘,9240,2013,5.329107406,17.62053258,19.84822878,1598,3.310840882,-0.098771228,,2013-06
782,(주)한샘,9240,2014,44.41799406,45.01575583,40.83504233,2136,-14.2649306,0.501771206,,2014-06
783,(주)한샘,9240,2015,53.44308106,53.86689454,30.14409857,2971,-6.55936329,1.1415475,,2015-06
784,(주)한샘,9240,2016,13.08730105,18.00572895,17.64784264,2762,-9.683498261,-0.092812873,,2016-06
785,(주)한샘,9240,2017,38.00006909,30.26430125,23.05679748,2831,23.58461557,-1.100024069,,2017-06
786,(주)한샘,9240,2018,14.2403489,-30.90791621,-1.873828696,2014,-23.05752441,0.838901469,,2018-06
787,(주)한샘,9240,2019,8.925293253,19.73605707,-4.583600605,919,-7.136904365,-1.029040908,,2019-06
788,(주)한샘,9240,2020,68.2631586,105.306419,5.175155544,1469,-2.937537686,0.449797339,,2020-06
789,(주)한샘,9240,2021,47.92049615,72.90797339,10.7147629,2558,-14.45162978,0.170957268,,2021-06
790,(주)한샘,9240,2022,183.2494523,471.4292705,-0.225659823,1114,11.10637394,-0.713418737,,2022-06
791,(주)한섬,20000,2007,163.4375994,115.1940402,84.93582635,777,-1.81135325,-0.343786081,,2007-06
792,(주)한섬,20000,2008,60.754668,272.9355604,38.35807373,2639,-7.680283517,-1.058763839,,2008-06
793,(주)한섬,20000,2009,24.97408783,-1077.463094,43.13389884,525,-2.294382877,1.719561019,,2009-06
794,(주)한섬,20000,2010,76.57600058,67.18205298,43.16669565,599,0.779883043,-0.007575841,,2010-06
795,(주)한섬,20000,2011,89.8501216,34.53411938,41.42853901,659,-1.098054033,-0.002671502,,2011-06
796,(주)한섬,20000,2012,38.84298157,50.79469553,35.98207388,606,-2.501399838,-1.404998272,,2012-06
797,(주)한섬,20000,2013,18.32544758,31.19969471,32.35989526,1076,3.641398223,-3.799033951,,2013-06
798,(주)한섬,20000,2014,-9.571333112,-23.35471437,35.16551079,788,0.082876357,-4.818550403,,2014-06
799,(주)한섬,20000,2015,68.74571928,133.7055655,31.41218478,1894,-19.35469916,-2.977784685,,2015-06
800,(주)한섬,20000,2016,58.03678594,-14.49612639,40.74716466,402,-2.811293258,-3.755132968,,2016-06
801,(주)한섬,20000,2017,19.28027849,-18.70320545,71.54582519,437,-17.82080527,-4.054129293,,2017-06
802,(주)한섬,20000,2018,-370.0802934,-82.87335767,31.87748848,499,-2.016695078,-1.874349662,,2018-06
803,(주)한섬,20000,2019,0.836565768,10.13806994,16.35658966,1679,-2.959485333,-2.669738281,,2019-06
804,(주)한섬,20000,2020,1.016539763,13.95820715,21.23944251,578,1.07361549,-2.85733238,,2020-06
805,(주)한섬,20000,2021,32.96219344,45.98397921,31.63465234,2350,-0.962983485,-2.936191704,,2021-06
806,(주)한섬,20000,2022,11.63609252,5.640688143,27.9619955,2799,3.860121264,-3.552615302,,2022-06
807,(주)한솔케미칼,14680,2007,96.35856053,95.30910034,91.49224288,291,-8.419380993,0.713041107,,2007-06
808,(주)한솔케미칼,14680,2008,36.43975616,295.7814168,34.70850343,174,0.624754729,0.905520615,,2008-06
809,(주)한솔케미칼,14680,2009,38.26364485,504.2617812,25.54100625,530,-3.526922814,2.446077772,,2009-06
810,(주)한솔케미칼,14680,2010,-246.9277088,-50.90842388,34.74937311,529,-7.013548246,1.835204691,,2010-06
811,(주)한솔케미칼,14680,2011,-170.230328,-723.9880398,40.09901575,392,-1.093580499,1.502912407,,2011-06
812,(주)한솔케미칼,14680,2012,-4701.652203,93.94636929,32.17439837,1908,-14.91049275,-1.913083456,,2012-06
813,(주)한솔케미칼,14680,2013,-57.15857041,31.10407972,23.68489752,606,9.292981253,-0.302328475,,2013-06
814,(주)한솔케미칼,14680,2014,-14.56456754,-47.76897894,1.703373292,473,-7.033328685,0.515426259,,2014-06
815,(주)한솔케미칼,14680,2015,91.08396576,62.39575963,15.91703914,889,4.840521448,0.703917701,,2015-06
816,(주)한솔케미칼,14680,2016,-69.79473284,-579.4752269,7.047779531,975,16.71300591,-0.055151339,,2016-06
817,(주)한솔케미칼,14680,2017,-55.4585632,-113.7215369,14.32757736,1109,-13.19603379,-1.291126468,,2017-06
818,(주)한솔케미칼,14680,2018,-44.27251201,-146.7591536,5.569275134,3220,9.973929386,0.588413073,,2018-06
819,(주)한솔케미칼,14680,2019,-155.3578886,-102.9260363,22.13440104,4211,4.994379944,0.749664628,,2019-06
820,(주)한솔케미칼,14680,2020,-79.36771249,-116.2220036,-0.630206835,5785,-11.95545176,1.006606006,,2020-06
821,(주)한솔케미칼,14680,2021,-51.17780933,-84.19363347,12.18662146,7510,-12.88791927,-0.378198166,,2021-06
822,(주)한솔케미칼,14680,2022,-44.5051742,-77.36976183,17.35637747,7809,1.867075469,0.93656988,,2022-06
823,(주)한진칼,180640,2014,,,,,,,,2014-06
824,(주)한진칼,180640,2015,-130.0586813,-413.1352377,-2.29435915,-2016,2.042472774,-4.952174382,,2015-06
825,(주)한진칼,180640,2016,-198.3914453,224.4624228,16.64366975,-2140,0.822475494,-6.579436566,,2016-06
826,(주)한진칼,180640,2017,-2443.144957,147.3749359,-3.590210485,1619,4.1743186,-3.261229819,,2017-06
827,(주)한진칼,180640,2018,-385.5530362,-119.5157197,1.303112628,-1147,-0.741515975,-5.836271872,,2018-06
828,(주)한진칼,180640,2019,556.0158312,111.4051262,-20.5483243,-2509,8.700850739,-9.889023997,,2019-06
829,(주)한진칼,180640,2020,-311.3163509,-1145.305907,-38.0218928,-4934,1.061483881,-26.45368866,,2020-06
830,(주)한진칼,180640,2021,-18.11755345,237.4743457,-17.15240919,-1769,1.496078618,22.21954718,,2021-06
831,(주)한진칼,180640,2022,-44.76455359,51.01652204,-41.49783007,9867,-35.97630203,44.56203774,,2022-06
832,(주)한화,880,2007,-294.2968658,148.3815066,-1037.89857,1765,-5.623970787,0.562021827,,2007-06
833,(주)한화,880,2008,226.447635,113.9640243,159.7038091,1388,14.48028518,1.10907593,,2008-06
834,(주)한화,880,2009,113.8060418,62.56618593,81.31240347,1582,-7.555673838,-0.525138635,,2009-06
835,(주)한화,880,2010,95.49034067,29.19896529,109.933657,1314,-4.227051146,0.997096962,,2010-06
836,(주)한화,880,2011,73.75243548,102.7520016,74.92591897,2231,-3.933319177,0.525300976,,2011-06
837,(주)한화,880,2012,-158.0197118,205.5483184,19.48022473,2301,3.84245942,0.131975187,,2012-06
838,(주)한화,880,2013,116.3228631,-71.26174255,47.43730572,1680,36.2407749,0.530789389,,2013-06
839,(주)한화,880,2014,-95.40678838,-586.6301882,8.716989065,-4637,1.998989811,-2.053974776,,2014-06
840,(주)한화,880,2015,1315.681779,175.8507305,10.38951462,577,-94.71300242,0.71649498,,2015-06
841,(주)한화,880,2016,1880.948465,1023.772983,15.14835479,5123,-40.6166031,0.777867447,,2016-06
842,(주)한화,880,2017,-818.3813578,-547.3226994,-1.448472618,6893,-59.32492887,0.911043792,,2017-06
843,(주)한화,880,2018,-63.76670303,490.8925114,15.23088473,6131,-70.08086665,0.550757942,,2018-06
844,(주)한화,880,2019,1969.336371,80.79866508,10.65226815,2131,-16.1475435,0.340626085,,2019-06
845,(주)한화,880,2020,-130.1444473,205.3523075,-10.53146615,3528,-35.63370829,1.08029475,,2020-06
846,(주)한화,880,2021,-370.2294706,617.3491743,7.078883893,5941,-54.83094433,-0.26894816,,2021-06
847,(주)한화,880,2022,22.11269811,12.48602739,16.49680877,7517,177.1004805,1.322300064,,2022-06
848,(주)현대미포조선,10620,2007,58.01425088,50.8328834,96.04321769,19557,-47.21201564,-0.529645926,,2007-06
849,(주)현대미포조선,10620,2008,47.10084461,-91.7074227,27.25135284,7714,28.45767754,-0.28394297,,2008-06
850,(주)현대미포조선,10620,2009,3.944618304,-33.11421154,46.1225552,4111,-44.02643973,-0.023137117,,2009-06
851,(주)현대미포조선,10620,2010,96.940193,42.32822369,17.69352612,8031,1.207384085,1.901453204,,2010-06
852,(주)현대미포조선,10620,2011,38.92336436,3.279532765,16.250374,11526,22.04046212,-1.487897892,,2011-06
853,(주)현대미포조선,10620,2012,-36.16872793,77.39131526,-2.809425954,3513,31.15577635,-0.522126581,,2012-06
854,(주)현대미포조선,10620,2013,-525.2582072,6.225897586,5.162582108,-5178,3.545810947,-2.688776781,,2013-06
855,(주)현대미포조선,10620,2014,24.8542453,55.39682866,18.18378211,-11949,70.7430966,-9.401069032,,2014-06
856,(주)현대미포조선,10620,2015,76.1338091,-24.10866853,29.99300174,1693,-1.538571564,-0.146258293,,2015-06
857,(주)현대미포조선,10620,2016,-303.7820057,957.8157679,-18.01718613,7463,-85.25800567,0.954571866,,2016-06
858,(주)현대미포조선,10620,2017,-76.69030735,137.5902994,-6.314759214,8415,-29.84360715,-0.90737711,,2017-06
859,(주)현대미포조선,10620,2018,115.8350487,-54.66135104,653.0668487,2779,12.49237129,-0.402546317,,2018-06
860,(주)현대미포조선,10620,2019,-198.4065008,-177.9577684,43.68119161,929,-5.644007909,0.068132481,,2019-06
861,(주)현대미포조선,10620,2020,-231.474146,787.2268498,-9.321582907,1092,1.197430587,-1.278271849,,2020-06
862,(주)현대미포조선,10620,2021,146.3019883,141.2223271,-10.20359021,-2976,16.1927608,-14.96336461,,2021-06
863,(주)현대미포조선,10620,2022,19.70194891,49.64869747,26.91894255,-28,5.492206669,3.279123634,,2022-06
864,(주)현대백화점,69960,2007,168.8992997,131.5612669,81.14192339,4623,-7.004634967,3.698537993,,2007-06
865,(주)현대백화점,69960,2008,102.4331907,87.92225543,92.55845654,3095,-3.322657757,4.060288151,,2008-06
866,(주)현대백화점,69960,2009,90.77515795,78.17890324,92.32867652,3319,-13.24327872,3.802664753,,2009-06
867,(주)현대백화점,69960,2010,97.93531228,82.65492795,92.52138737,3671,-2.765165764,3.656822092,,2010-06
868,(주)현대백화점,69960,2011,47.21902166,41.03194112,46.96503822,8227,4.031467112,1.430142882,,2011-06
869,(주)현대백화점,69960,2012,-7.779954586,-54.46278072,16.22511143,7937,3.705952661,0.056579522,,2012-06
870,(주)현대백화점,69960,2013,-12.63047456,-13.6652323,8.824418662,7526,-9.803196174,0.923305827,,2013-06
871,(주)현대백화점,69960,2014,-4.017175437,-20.93065592,8.761323825,6161,-4.145063336,-2.586519984,,2014-06
872,(주)현대백화점,69960,2015,18.88555483,3.486578952,10.57906783,5398,-4.586785954,-2.509927259,,2015-06
873,(주)현대백화점,69960,2016,32.51069498,10.7206575,19.7164547,5826,2.258666658,-2.472813669,,2016-06
874,(주)현대백화점,69960,2017,0.709522188,2.271434502,1.421531875,6871,-1.288356768,-5.673005127,,2017-06
875,(주)현대백화점,69960,2018,-2.309169606,-68.94955679,4.727469011,5248,7.877951013,-2.821515623,,2018-06
876,(주)현대백화점,69960,2019,-5.462102124,-4.304433452,19.79514901,4092,-0.697738143,-2.483096402,,2019-06
877,(주)현대백화점,69960,2020,4.203283127,-4.82927489,18.21748739,1109,9.196304836,-0.933389239,,2020-06
878,(주)현대백화점,69960,2021,437.399526,146.6009287,54.13307088,3826,0.581055436,-1.583044408,,2021-06
879,(주)현대백화점,69960,2022,36.14041117,15.29905455,48.24500297,4952,16.32944684,-1.741265528,,2022-06
880,(주)현대지에프홀딩스,5440,2007,97.0370054,158.4706731,93.35464221,2810,-0.777225241,2.297229424,,2007-06
881,(주)현대지에프홀딩스,5440,2008,96.95694254,-192.5912864,79.28228468,1888,-1.272309464,1.149971719,,2008-06
882,(주)현대지에프홀딩스,5440,2009,49.35674678,-52.17181379,52.16976785,2331,-8.740933444,1.566059912,,2009-06
883,(주)현대지에프홀딩스,5440,2010,98.93764674,71.16286185,71.05175611,-1790,-3.890271703,0.295542708,,2010-06
884,(주)현대지에프홀딩스,5440,2011,216.2604641,29.88482374,175.6803151,155,-0.403787728,1.760834932,,2011-06
885,(주)현대지에프홀딩스,5440,2012,70.15588222,88.56952404,172.03617,147,-1.910241479,-0.119269534,,2012-06
886,(주)현대지에프홀딩스,5440,2013,52.28639013,23.7437409,38.95169944,621,-0.902524907,0.962573068,,2013-06
887,(주)현대지에프홀딩스,5440,2014,-188.677381,-95.62678253,10.9849885,639,2.19662382,0.326806884,,2014-06
888,(주)현대지에프홀딩스,5440,2015,-20.39193351,-44.11757788,18.66294891,637,-5.637221984,0.24207578,,2015-06
889,(주)현대지에프홀딩스,5440,2016,-50.65587377,-233.401171,10.30765467,662,-0.866266981,-0.093254109,,2016-06
890,(주)현대지에프홀딩스,5440,2017,56.66913899,-33.83548783,46.52005772,738,-0.598049246,0.540408076,,2017-06
891,(주)현대지에프홀딩스,5440,2018,991.0885329,-86.50346944,12.08428848,748,-0.714969063,0.364805376,,2018-06
892,(주)현대지에프홀딩스,5440,2019,-51.51133141,-162.6887888,-0.150873194,692,-1.056841216,0.115966983,,2019-06
893,(주)현대지에프홀딩스,5440,2020,-542.6446507,209.2821772,0.071108558,607,-0.303761135,-0.44101677,,2020-06
894,(주)현대지에프홀딩스,5440,2021,-953.266785,494.2075258,1.94928745,612,2.203587742,0.161977344,,2021-06
895,(주)현대지에프홀딩스,5440,2022,760.3546438,168.1558818,7.011457594,645,4.17019181,0.066092723,,2022-06
896,(주)현대홈쇼핑,57050,2011,377.0861979,179.7495138,82.59447795,3118,-2.455627572,-1.345175351,,2011-06
897,(주)현대홈쇼핑,57050,2012,-18.55454517,19.64623272,0.81421791,3736,-6.030063167,-1.782770378,,2012-06
898,(주)현대홈쇼핑,57050,2013,1.19383875,638.8079241,1.953377665,2965,-3.29785468,0.298392001,,2013-06
899,(주)현대홈쇼핑,57050,2014,20.69827065,-33.50377393,11.50923432,3265,3.430312896,0.745029282,,2014-06
900,(주)현대홈쇼핑,57050,2015,22.95597465,15.79813149,11.89917408,1905,3.493681433,-1.113859417,,2015-06
901,(주)현대홈쇼핑,57050,2016,-11.97229211,-19.17830699,16.74058485,2031,2.984052833,-2.522011071,,2016-06
902,(주)현대홈쇼핑,57050,2017,-42.08169748,14.77055596,12.4797638,2386,-1.212292371,-2.758500694,,2017-06
903,(주)현대홈쇼핑,57050,2018,-17.4597428,-92.59987286,4.584824627,2722,-2.686572554,-0.590390831,,2018-06
904,(주)현대홈쇼핑,57050,2019,-17.60787056,44.5997514,17.18268184,7002,-7.583756038,0.936977006,,2019-06
905,(주)현대홈쇼핑,57050,2020,-2.165722441,231.7558332,-22.02046518,3317,-0.102125621,1.115091766,,2020-06
906,(주)현대홈쇼핑,57050,2021,9.086073783,-8578.945637,-29.84007372,2689,-1.967171283,-0.229208619,,2021-06
907,(주)현대홈쇼핑,57050,2022,-86.67035966,192.540732,10.19859801,2527,6.380037235,-0.808655313,,2022-06
908,(주)호텔신라,8770,2007,77.44870309,104.9637789,73.41435599,196,1.089138354,2.387423824,,2007-06
