,정상영업이익증가율_fwd,순이익증가율_fwd,1주당순이익_fwd,부채비율_fwd,매출액정상영업이익률_fwd,매출액증가율_fwd,PER_fwd,PBR_fwd,PCR_fwd
2009-12-31,0.16551566021171063,-0.1046092801972379,-0.6717187630521853,0.30022642951170536,0.7099949404351226,-0.009721137295294452,0.42530475659310013,-0.05194002118430941,0.22492648752207042
2010-01-31,-0.14558935819319432,0.06965811965811966,-0.12914199123105122,0.04988072862728462,-0.12590261285592264,-0.11516457393803406,-0.11625937791269182,-0.2547359303883849,0.023868754369705543
2010-02-28,0.03634752819170046,0.03596348458192606,0.026993665127734216,0.06436235285980452,0.0479254474832363,0.017500101327862668,0.0025170222619831832,0.09017867635948491,-0.04767885906346908
2010-03-31,0.081998773477477,-0.06525287356321839,0.06572615287749693,0.03504383477085801,0.09065121239316457,0.06556520945663757,0.09967717271259877,0.1684270622475625,-0.04213924812897508
2010-04-30,-0.18407755916417837,-0.2679019526943394,0.20138836623305467,-0.5613615786249135,-0.20045327811384128,-0.15683374393857535,0.11431959346445816,-0.0708338739227121,-0.4758710331130468
2010-05-31,-0.17186004301396088,-0.3424876570915619,-0.012999400148161838,-0.7530942278037029,-0.19386432565120357,-0.13701488551887575,0.0927295100673527,-0.2602714569815968,-0.2950079542413591
2010-06-30,0.04285220310143214,-0.2531187945718791,0.0629950236891424,1.1962435167933934,0.10241297891580833,0.0703976566714006,-0.0024876660183152325,0.08732872224591566,-0.16238237294785707
2010-07-31,0.023442416866605316,-2.6113019390581718,0.04389478527265412,-0.11804258687031127,1.8913612565445026,-0.015882833173561626,-0.03912743767697772,-0.0012152017615666268,0.017166110381598345
2010-08-31,0.19109339936547243,-0.6379840335093626,0.051145349291843105,0.029380804208488463,20.00145772594752,0.07800798261486913,0.056896802358595566,0.03476606128296023,0.0633470953751199
2010-09-30,0.19242997076703164,-6.4006652555185966,0.11339486241287741,0.1548104400838255,-0.08215011727912432,0.11137172236817006,0.03629209879716831,0.09961488876855118,0.060776858059200224
2010-10-31,0.03352789431742274,0.9886795981749543,0.0015009737994990712,-0.16648526023325944,-0.5047243924080766,-0.029494203726997747,-0.09758924491587644,-0.020211705915047243,-0.06403276139481062
2010-11-30,0.058682097265047216,0.5884012055719802,0.04519496515923227,0.041945444468765865,-0.17087455197132617,0.041293191423327075,0.09976408875813547,-0.014161161841849621,-0.02579755149457129
2010-12-31,0.004359101855372586,-0.42618673540226604,0.011091013065209966,0.07969806671636394,0.4857212574728537,-0.04568463085224831,-0.1830768782531919,-0.057881028048604184,-0.05679538655404386
2011-01-31,0.12786094926375205,0.028915417611675376,0.0061632059624804145,-0.47812899590751595,-0.034862652179446,-0.06553320778787526,0.10644195977785258,0.16471805619541166,0.09322630321020688
2011-02-28,0.011494590298541612,-0.1011806859842118,-0.061390747827907884,4.939630602953696,-0.4037085586323666,0.2519514517931613,-0.13486479570391133,-0.31169777543767274,-0.009573919381858432
2011-03-31,0.12796315035321865,-0.03220770591229593,0.28569893561104986,1.0896055585598872,-2.718790778599391,0.0837444193289269,-0.021376565422937626,0.16149199619199406,-0.3606223479490806
2011-04-30,0.05500418483104121,-0.10579312747545452,0.1287574948753472,0.2629355455060441,1.4233595559826318,-0.21719369299514207,0.05440560033349626,0.3068890709251141,-0.004370289525825928
2011-05-31,0.006703020484874515,-0.06087466743455708,0.023020376439046437,0.3550902621356054,0.6310830356364904,-0.27860709851989296,0.14451633271443035,0.21567930269059435,-0.07028843913433655
2011-06-30,-0.042888533894856376,0.22450591450073987,-0.05245275330230101,-0.18873233230550046,-0.4315606698881426,-0.033054691692950146,-0.0010081845814617126,-0.18765457925761467,0.7541499792846292
2011-07-31,0.020661080364332816,-0.005871591220625251,0.06820335366495638,0.6583891115096145,0.5010114686632023,0.03657799813578173,-3.83695262381958,-0.09477800627043792,0.03164296608506895
2011-08-31,-0.16800810958694629,-0.13724243759370144,-0.11106705688605259,0.15594994468233905,-0.04261321278989387,-0.13212101053207653,2.0818099491949473,-0.047533094133062295,0.03337203767399526
2011-09-30,-0.09598709097923157,-0.06290110451080463,-0.12444902303827035,-0.09749625564633474,-0.1407481927281792,-0.07478329250334736,0.3190530700997841,-0.06706730014546292,0.46543761484039536
2011-10-31,0.19727328731380747,0.20111414219229837,0.16068490122498275,0.18665063022568174,0.02783930728956907,0.20270057763582172,0.2972042031789386,0.04035028787959149,0.013480014508128097
2011-11-30,-0.0351072226174423,-0.15675780141786702,-0.0653348208892251,-0.10565842752130197,0.27520787487477727,-0.057603968192906314,-0.14217273471900785,-0.12644826663478345,0.10395838500573144
2011-12-31,-0.0685082243140468,-0.03732957919335364,-0.07803850401952082,-0.037932225412375335,0.012633416124051822,-0.043661959893546695,-0.48383132243527904,-0.05751855411308286,-0.12558327449024903
2012-01-31,0.03480331485766561,0.13105761801273305,0.09868541564931525,0.030919986110053685,0.4308449938033515,0.21947472831561068,0.0176216722648035,0.35335477027116624,0.06309473533749586
2012-02-29,-0.9182845578790763,-0.04296275723430144,0.015533765912797011,-0.1642305437871447,0.3547234848146594,0.03695759618581183,-0.11422383778362441,0.07729978083221947,-0.009034588621301898
2012-03-31,2.7755251946525634,-0.024658480251040178,-0.07158144444136848,-0.18163572092718433,-0.12164126719085536,-0.09750526313008978,-0.020378787878787878,-0.34192152812998394,0.057135350500582646
2012-04-30,1.5191689570037732,-0.07890453208441614,-0.04282085242291073,0.2487702796966765,-0.44990097419304637,-0.08288449875193084,0.07017074942288469,-0.37282205034414395,-0.03651802676046827
2012-05-31,0.7086443028778318,-0.04578780622967618,-0.0739809241027015,0.06383361826817739,-1.125221715055005,-0.02815109838253989,0.03087700754572947,-1.0809419614556524,-0.047016399963680545
2012-06-30,-0.055329020028967675,0.0350194288965606,0.046968859584553116,0.14067316012050998,0.4115958853310116,-0.004043312353215941,0.16104170029117906,1.4159463822309406,0.10065774154505933
2012-07-31,-0.15958204225705203,-0.10719665730362724,0.03835051349201669,0.7863890890579859,-0.5494309141184245,-0.17933192407567192,0.019955174538284798,-0.46918691992673844,0.015782793701334348
2012-08-31,0.007059452525143904,0.06003830979087837,0.047875857094273555,0.29787870761800916,-0.03891185769377758,0.06881392174174743,0.03478732537547192,0.01692819450007837,0.07605899607740033
2012-09-30,0.09188293221468426,0.014357580413244303,0.05219056532459819,0.0027951833992021697,2.935611895871955,0.14121590704029285,-0.03981664356917996,0.0866373756363406,0.026135522487926176
2012-10-31,-0.3565801506740795,-0.05005900580504357,0.004627999281016261,0.771181782840086,-0.9385131973687832,-0.13369007685706905,0.09414779593411887,0.2589643855597423,0.02906300685085293
2012-11-30,-0.18260659970776116,-0.13413247482704294,0.04541659471752461,-0.046330549078236374,5.298927833699466,-0.1782277832502353,0.014345652321233658,-0.4076965237755153,-0.033023656570300285
2012-12-31,0.34889203402874325,0.23838714387123733,0.0199471318835871,-0.24428474928262786,-0.8574800841646865,0.07595136473597185,0.0130941317047265,-0.669077988080239,0.024739558332971222
2013-01-31,0.04350809134945241,0.0009385107411649426,-0.031354002754491385,-0.03173680551562639,0.053288406504279476,-0.03906292943614353,-0.0738489009821011,0.10853988440038773,-0.03064588787229406
2013-02-28,-0.4639046823171138,0.0418675560491895,0.0574032755908162,0.13037275720333358,0.03810883678030438,0.012672688506241531,-0.24676160592163487,0.13525574877136823,0.02491258319882318
2013-03-31,-5.4756009162341615,-0.05359216516998599,0.0742519792700917,0.3608913503358858,0.16758387945181022,-0.044775767186777296,0.7026303317535545,0.08031983463726884,0.005710950956170106
2013-04-30,2.5456691587783804,-0.08708144061847031,0.08599988500991834,0.40467141777021454,0.1648823446225658,-0.06859996147575653,0.6128357335150465,-0.18226053083435131,0.055505328798637996
2013-05-31,-0.23299947229439838,0.049020326974771426,-0.015172840741618298,-0.043341172847631136,-0.06720767521726582,0.10007525513656912,-0.405829842423765,0.09387969061311849,-0.036712071918293204
2013-06-30,0.1779391134436414,-0.15613738078077072,-0.047955917744465185,-0.0008424332182378584,-0.001084278513352076,-0.20772393380037327,0.3928983483918552,-0.2757145946292277,-0.058710457051431485
2013-07-31,0.1515033893840886,0.41905734241147796,0.046219542949480934,-0.5282775883334543,-0.006768808404450778,1.6533048468532339,0.08144180848811186,-0.1374465600693071,0.07501298540912212
2013-08-31,0.10110068283763321,0.5365869413558183,-0.052060125929907074,-0.6744678597903209,-0.10474945244669964,0.42130490880839494,-0.11818636279549762,-0.05435229609321453,-0.08643149375138796
2013-09-30,0.45140573664831135,0.060941446217234276,0.0722010641493066,16.310083698684736,0.06995753368917018,-0.0755246857253277,0.08136694206997576,-0.005558094438200166,0.038059720208125265
2013-10-31,-0.09781115224609747,-0.09337306744624409,0.027273690808222967,0.9865264018903935,0.10293712182739595,-0.15454373651525252,0.022563410932332013,-0.02295123336067125,0.02329903717546615
2013-11-30,-0.09876969721970134,-0.07809253724238066,-0.02117906342495944,0.3598343065329141,0.06834593227733704,-0.15872777714868078,-0.06669740560044082,0.0893073739230471,-0.057420000914825964
2013-12-31,0.3919526123411459,0.3615597282353132,0.03395840176215277,0.28675839102620276,0.027772444266945202,0.03186202672129042,0.06255149818352641,-0.042543393552957845,0.04951012021224543
2014-01-31,-0.14721603968281508,0.1157218793285247,-0.02515750621485366,-0.06315670634543954,-0.24770771290600063,0.008733076012454861,-0.04693828030214082,0.21837945457318786,-0.08818418960599056
2014-02-28,0.01193363787237113,-0.0426056919209491,0.007033411898911526,0.02603682706834398,0.00026370380788298583,0.0009938267330414688,-0.02126792832497635,-0.1491082281817106,0.008624334793145587
2014-03-31,-0.24203688571993567,-0.12649411052920156,-0.013457565539610424,-0.03304227294557066,-0.07205625883272694,-0.032176841024337814,-0.07353803298019325,0.07000372797179379,-0.04576279091460286
2014-04-30,0.2852499701815713,0.11474396202264657,0.0024141105272991585,0.02820751161037535,0.29581145457304336,-0.1214364108110412,0.01727252685880572,-0.2058584628663466,0.02748965226090069
2014-05-31,0.16528486470626122,0.005378041959164885,0.0430602780859602,0.1079930068312585,0.16838265259916682,-0.1949325144476778,0.03412410980583115,-0.26362515666413266,0.08692403230902827
2014-06-30,0.3618146728066583,-0.09394463826722001,0.05725655903819835,0.1595303424401004,0.2989721051647948,0.05153572749878979,0.06309265571738457,-0.5101334584843777,0.06565409703243233
2014-07-31,0.07621542874377138,0.07564563989631407,0.07566048812253197,0.6522214620392255,-0.004378047448655107,0.07073289262580469,0.12962674842508276,0.06329570161262194,0.051157693195886464
2014-08-31,-0.0957311418345125,-0.07762095211058614,0.02065235246617645,-0.046571097864805934,-0.05363410579034873,-0.05822240607988518,0.14527790070172011,0.08323588465017762,-0.008037259553503182
2014-09-30,-0.13774378052661437,-0.03537430291642983,0.015044085555008269,0.6307250516120019,0.5784437878148304,-0.12053686615770483,0.13261763362265874,-0.09384340729405764,0.05378397506931758
2014-10-31,-0.10885157939225402,-0.12570013700597021,-0.06565406171712306,0.10458192612571765,0.5135376751526699,-0.10577518727530544,0.35595490489870435,-0.057846002182868006,0.02000859363323868
2014-11-30,0.08919748681663835,0.05611246514567215,0.00677344344770453,0.005290038376823861,-0.12285168181097163,0.03246674665429352,0.3904626100309869,0.17352641940726451,-0.0342471942901722
2014-12-31,-0.017570278052786097,-0.0028780093680525116,-0.0273238691693742,-0.020979428260209133,-0.09220362898235017,-0.0008770790020790021,0.16982228111895728,-0.02859778597785978,0.005352641026158159
2015-01-31,-0.12344820497166237,0.043172697524337805,0.03278105466598295,0.04252792649843354,5.9016599795452755,0.06211268497044741,0.14432187082274484,0.36826458793368444,-0.017255495557080464
2015-02-28,0.04038135092076611,-0.052195554758655366,-0.0010777104686113665,-0.0012784510640692936,5.722430888641495e-05,-0.042930952460996666,-0.08637122569210699,-0.09940205336930921,-0.004373024330079446
2015-03-31,-0.044678673463943226,-0.10329765382262494,0.052573382631972726,0.024972323320570956,-1.4958836872362624,-0.12808207067175667,0.18884728312332388,0.394334568078381,0.013225888315538212
2015-04-30,0.09316490815082601,0.10359839221260915,0.06206125778845497,0.03892083676223217,0.41915308511540245,-0.007588392764591449,0.3110771860087757,-0.08773367547713022,-0.06060015255831672
2015-05-31,0.057603098172520295,-0.10029158439628386,0.022840902150193902,0.06251267670168376,1.415295097692735,-0.1218233480134066,0.2104289253365281,0.10891834971671864,0.15611180124223603
2015-06-30,0.0960122419469188,0.03464154909528366,0.03859173310771492,0.05482741506419859,0.0869065643573574,0.06698640489859713,0.077896386296485,-0.12908056703974255,0.051430064308681675
2015-07-31,-0.013096375865426465,-0.056577767015900275,-0.03183848818352425,0.11290695441953773,0.12273200437203977,0.3807962915317591,0.059790209620591145,-0.6926067729201911,-0.002528860915076601
2015-08-31,-0.025249493918841497,0.003675376490151918,0.0023167475354183694,0.08246403718494971,0.0004437456979974538,-0.030817555833893034,-0.03686053915401922,-15.256532066508314,-0.028003574511435786
2015-09-30,-0.008698289083438136,-0.044406223798731874,0.038733665706220916,-0.13577938728030017,-0.004300941299715729,-0.12463987181243995,-0.07035091430394334,-0.4280041930053048,0.04329377282620829
2015-10-31,-0.1328066244243142,-0.06230265151918213,-0.036529617993362684,0.06153155526591283,0.0033826023873556573,0.047465625907869305,-0.019479390231408388,1.3956349852673349,-0.025560936926493198
2015-11-30,-0.07711246291746547,0.03663973231245799,0.02629531377695519,0.127190799671598,0.1876467413583919,0.40331550886991846,0.25556934754383714,0.0574228102963392,0.05487392380026731
2015-12-31,0.011882058320094398,-0.023207016176945948,0.00619591732478234,0.023921865594842818,0.015388442853803936,-0.021490647959305584,-0.027852747637765102,-0.07718068880145011,0.02954819496031354
2016-01-31,-0.007618345121867474,0.021613662455625317,0.004504393886744914,-0.053232793933188347,0.07732013175552808,0.1813890166356714,-0.02323360121459435,0.04526893657949689,0.04032179485318965
2016-02-29,-0.05921337693676133,-0.0560554146088622,-0.03543306894471655,0.038467352856071474,-0.12618501421403294,-0.3947570611803486,-0.1304946039206765,-0.23833762623725033,-0.13145508029101735
2016-03-31,-0.01962908681421231,-0.017965897886930714,-0.04588571362542587,-0.013136242610863531,0.02414184444212781,-0.029432567561480674,-0.07445463642730084,-0.07446645059368047,-0.016307817431328024
2016-04-30,-0.1265407433936997,-0.0634179875564773,-0.01221195689031928,0.020721996490837266,-0.049012074231384,-0.10510817076182945,0.040874378456616255,-0.10692376683586681,-0.003633421973123913
2016-05-31,0.042640994279398874,0.026364056410462453,-0.01552785992421743,-0.04733435453450626,0.10705047452075421,0.36113762453021536,0.0025045123093130135,0.09776634678467139,0.05950826329181968
2016-06-30,0.057832118433493854,0.04173432861349004,0.007314824008574145,-0.009997067271044728,0.07023633723135693,0.16128824942359757,-0.02203279593493667,0.05310005646733092,0.017388381061910874
2016-07-31,-0.10414392006906806,0.008443724419619597,-0.004059604106912959,-0.08947681609004576,-0.16344230522429115,-0.19166830023692685,-0.10495976044966887,-0.10823481451284142,-0.05995733123086004
2016-08-31,-0.22888557625348188,0.09552122118949033,-0.03443808657494044,-0.1786514664328169,-0.01772491867006622,0.08972445514459569,-0.019798455398926242,0.12096774193548387,-0.007666281433643973
2016-09-30,0.10570559337672378,0.037728801986525014,0.005942194358417391,0.13618498367791076,0.053172580788295995,0.03171256995939209,-0.035604249938622566,0.009555555555555555,0.013728307150366348
2016-10-31,0.2773222754282526,-0.3023121954505976,-0.05894450240907782,0.09515884377097324,-0.19187650824862051,-0.20082933850847753,-0.14722594406514672,0.1641391614629795,-0.1384076336517961
2016-11-30,0.15275413766383428,-0.025282587122293684,0.018965092105173862,-0.03259989991375547,-0.10252622567402203,-0.2031150531968359,0.015513818944622925,0.10850618655232093,-0.0057389712790463
2016-12-31,0.10023916446823149,-0.04271052749518218,0.02677678453883316,-0.011977149691371335,0.09402718652316538,-0.034528298917974834,0.02856522400634321,0.02635686636479179,-0.00610781099625672
2017-01-31,0.13677611069839132,-2.2375131315060646,0.013702402770356021,0.03244226034687467,0.01437638547482485,0.07661203059870718,-0.08559234251515384,0.0421124759043051,0.10472137494040681
2017-02-28,-0.6698805677097217,-4.434827945776851,-0.018606315172375393,-0.07731170590944864,-0.11384413621999419,-0.15481994967966647,0.22204821768613697,0.25156243414800605,-0.014868818892934744
2017-03-31,0.3234983434964229,-1.0903556208143823,-0.007406514310354405,-0.0040516271880399884,-0.03861007925910199,0.12459747837234891,-0.04575664868688313,-0.006742118229114115,0.017997275715507518
2017-04-30,-0.3903593320193203,5.848891664064939,-0.0020686994218270774,0.016885974479145728,0.08135958166717933,0.11094575424488481,0.13386910977647776,0.0312336052085336,0.05581386009611309
2017-05-31,-1.1115561391989495,-1.8183023872679045,0.11777949884583302,0.14565331861450673,-0.02255875766885761,0.02721293613555948,0.04405444210516389,0.01933883270738481,0.06659331604279173
2017-06-30,4.220205343468149,0.10803979291442493,-0.02389035603382799,0.02025249351362412,-0.20796796578939242,-0.056185499838919274,-0.2507123630048851,-0.29179842271829454,-0.16922765932411515
2017-07-31,1.214837806338826,0.8740154568649928,0.030208138889970683,0.08408458152806766,-0.0316948697287134,0.15283458975169056,-0.014933300379018443,-0.019863363317681976,-0.029043283839412258
2017-08-31,0.19731960447822178,0.03136020934835951,-0.012632892355574738,0.035564018820428096,0.10575633312881694,0.03157956808079713,0.07850189072837244,0.048216786433470646,-0.032378150369796375
2017-09-30,0.041679815474584304,-0.19827278648603533,-0.044600366133242565,0.051485579086284365,0.02138395270995782,-0.047470489592648935,0.09063144902011484,0.025261391757252245,0.05561870222850672
2017-10-31,-0.07472473957312943,0.07389336545081877,0.04572230646901412,-0.038786387288710485,0.14791547048691184,-0.0014987124653675578,0.10661875577041742,0.009639376043368217,0.24085689678821778
2017-11-30,0.3979708911665795,-0.02275627035557197,0.059977681757943074,0.007196527403249538,0.030071191505568508,0.024498547683392574,0.329749614570771,-0.08175315662219038,0.026923694656579126
2017-12-31,0.20909236807166515,0.19832926215293964,-0.014384178079390969,0.06261945289432523,0.0434967586006086,-0.015666282492746656,-0.02699962574451863,-0.046414442860973605,-0.01441204532451325
2018-01-31,0.05088362218601369,0.1267487928526326,0.014184844982716013,0.028429135037954453,0.03380429526754436,0.04068316057755294,-0.06354130853287655,-0.3551127540110611,-0.0372136835419662
2018-02-28,-0.05856962665078581,-0.04343610336792183,-0.05681323174948021,-0.0515052286427577,-0.021731806372945067,-0.010954929286686566,-0.1250745632177224,-0.37382258521940653,-0.048917827289355564
2018-03-31,-0.013484169322569121,-0.04737197267808872,0.0009819891130770277,0.006859771522568827,-0.0022584767344160533,-0.050565738641239824,0.07662739769689803,1.1653248619393084,-0.0014205241749685373
2018-04-30,-0.06849669220149089,-0.11711897048474436,-0.0016193194693081277,-0.07015941816727515,-0.02831979415809041,-0.08196829295097295,-0.08104298170962917,-0.190973399273119,0.002471928942517178
2018-05-31,0.0007437223128260291,0.015804629094041196,-0.04531354556861015,-0.05362260964563888,-0.03145872288698766,0.04316374187194766,-0.050348476895546106,0.22013455014791378,-0.06665534801301713
2018-06-30,0.06624164603072923,0.08297852862896274,0.0054720669190290875,0.04550547952049915,0.015660695246746376,0.015464603819382848,-0.03265249938120902,-0.18726269634461315,-0.012355642056818427
2018-07-31,0.04780657905083307,-0.10884491748109669,-0.010330093517885042,0.0074606739509897645,-0.1087124005099404,-0.06645821906977945,-0.09633875194335194,-0.011189099022984771,-0.07233444529621497
2018-08-31,0.11599321787867624,0.019611002300957137,-0.033163711056288424,-0.04080092714194211,0.03254815947460112,0.0835314599450413,0.01808905154953407,-0.08543369850320481,-0.023147640761487724
2018-09-30,0.041998454761480244,-0.01367938459176812,0.007714734607308565,0.07294668982840659,-0.04446950785243595,0.05864515583549529,-0.08256316535564388,0.1409706434713848,-0.016446496735079967
2018-10-31,-0.15748989154062173,-0.10802796220453652,-0.11432105094956366,-0.11301554580776826,-0.25401632519362016,-0.23578646247847593,-0.2779748393213824,-0.04880935802812979,-0.2602317156433028
2018-11-30,-0.0209912416209445,0.04393112617352224,0.06355163937736337,0.09547520530709985,0.009982929466814535,-0.07414805444336374,0.12491718932092825,0.04939719300817179,0.1708642260188169
2018-12-31,-0.10904455713963042,-0.08477116471285842,-0.05640230785293713,0.01225948902531165,-0.039987174437685895,-0.08382595321847226,-0.06152020317820482,-0.018958176370613075,-0.09873857332811611
2019-01-31,-0.0823785627851133,0.03883033047038873,0.0886236190724571,0.03838292319674612,0.15724202370235688,-0.07808485848476296,-0.010213720421777431,0.05113480567426651,0.05245521986646277
2019-02-28,0.20003720587089563,0.09270995728129001,0.02458541364905646,0.037705618720886035,-0.03561869219392301,-0.4384469928519614,0.06726526755061514,0.026980663003405295,0.043930256199136423
2019-03-31,0.25709895536230293,0.09135458165696228,0.0381350742741773,0.03060172107994482,0.150479414312614,0.25924823874327224,-0.0948953180585931,0.027769031390364452,0.07108078342870691
2019-04-30,-0.11310400187165452,-0.07573291619532783,-0.03699985902064351,-0.03741084349187842,0.00985585892297402,0.03334921057424244,-0.033348710481929444,0.08715505451999515,-0.005756539715353423
2019-05-31,-0.11398697252644495,-0.07462737670976037,-0.06625140989250237,-0.07170239060446004,-0.03217221601386353,0.09334726298328443,-0.08892520975796502,-0.08138513575540987,-0.10383007249740743
2019-06-30,0.1581962819825665,0.005198855673359702,0.006887873622458254,-0.004874559995079054,0.054065319148806135,-0.04952460152460152,-0.041417676968338965,-0.014112508921518576,-0.0179073976181389
2019-07-31,-0.23497494958734383,0.3044726490766207,-0.03881439139550634,-0.051962822805339544,-0.017157074640741118,-0.08410238264712054,-0.11415048440503914,0.06731251043928511,-0.018723770189681934
2019-08-31,-0.6690180666685516,0.04478675985581888,-0.051817147139341886,-0.11793709642952675,-0.03260705043143378,0.02399988888940329,-0.030026780458092157,-0.13177815541479992,-0.05685097508415515
2019-09-30,0.7068844602887032,-0.06639676852923783,0.03791947781140369,0.055932363690407834,0.044625483249308644,0.10392533335684669,0.014300093399468621,-0.02386117136659436,0.03579238227674661
2019-10-31,-0.3622725434694703,0.11275475562382431,-0.04743610821760648,-0.03765646110297829,-0.035317541684472355,0.22372204231106807,0.009626039698939683,0.025957524051552005,-0.024170682908897533
2019-11-30,0.7444536665245968,-0.0564756891590639,-0.007443742404045104,-0.017438591587746268,-0.04607330552094056,-0.37880808429780616,-0.024696591841158102,-0.017413793103448275,-0.013348833859005045
